what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384716209280
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384716211175
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1384716211251
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1384716211349
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1384716215903
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1384716217823
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1384716222328
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384716246510
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384716249974
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384716250006
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384716250032
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384716252093
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1384716252143
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1384716256806
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1384716256806
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1384716257866
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1384716268681
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1384716268682
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1384716271494
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1384716274166
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1384716275309
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1384716276863
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384716282026
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384716291162
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384716300054
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384716383692
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384716384092
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384716411389
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384716412924
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384716426528
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1384716431200
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1384716434204
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1384716440720
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384716488984
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384716497076
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1384716515880
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1384716516242
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1384716517148
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1384716517550
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1384716518963
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384716548223
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384716558269
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384716586004
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384716602727
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1384716609522
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384716636479
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1384716642601
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1384716643094
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384716646712
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384716651179
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384716671730
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1384716679120
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.2.v201201260000,"org.eclipse.jpt.jaxb.ui",1384716679198
started,bundle,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui",1384716679311
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1384716679415
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1384716679519
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20111129-2053,"org.eclipse.pde.api.tools",1384716679724
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1384716679727
started,bundle,org.eclipse.jpt.jaxb.core,1.0.2.v201111103010,"org.eclipse.jpt.jaxb.core",1384716679870
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384716711896
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384716719683
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384716730663
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384716826954
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1384716833356
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1384716838696
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384716872124
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1384716879532
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384716882253
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384716895740
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1384716897556
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1384716899471
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384716930545
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384716933183
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384716938354
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384716941745
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384716980952
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384717341050
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384717342391
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384717342998
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384717372661
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384717387604
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384717513458
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384717585573
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384718186793
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1384718213130
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384718215898
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384718222285
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1384718222467
